n,v,l,d,i,e,t,lOCode,lOComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects_binned
-0.25806297013827295,-0.2262706245972366,0.6540232980666542,-0.5311089016652482,0.7561201582033626,-0.08251862101676084,-0.08251859904721641,-0.2726260055254381,-0.3039491507697123,-0.36361177378111414,-0.4159681788888953,0.08424537053083812,-0.27136279173354844,-0.23310269516332294,3
-0.1378506295290356,-0.14308733413272795,-0.34491417597908064,-0.12069415195207277,0.11092785432998402,-0.07394011298390799,-0.0739400679838745,0.029260252569371585,-0.192972415260795,0.9402554252691299,0.18132837856620054,0.04674821866090165,-0.13936652913792555,-0.13345695810540448,3
1.152428493010112,0.9846309891482645,-0.7195157287462313,1.7229658565250825,0.7613490917782031,0.19121041347538417,0.19121057401232983,1.421291331562105,-0.192972415260795,0.9402554252691299,2.271866329659036,1.3216513822387417,1.2663936675054581,0.9526815758259066,3
-0.4584168711536685,-0.34745669529503487,-0.8443829130019481,-0.7576920447360638,-0.8552628717766603,-0.08481040433521635,-0.08481040538528602,-0.44034059335588793,-0.3039491507697123,-0.4639092506311329,-1.1128141625865071,-0.6282005149979548,-0.44955774623763933,-0.4622878903965354,3
-0.029659522980721987,-0.08511375771985473,-0.34491417597908064,-0.11321263307709298,0.3703410589040169,-0.07068984293387248,-0.07069002808471397,-0.1719972528271682,-0.3039491507697123,-0.06271934323105781,-0.11731990016134737,0.009251066790965178,-0.013970079672083819,-0.05374036845906971,3
0.17069437803467358,0.09182863084260584,-0.34491417597908064,-0.10573111420211329,1.172691866332325,-0.06088303570805619,-0.06088315179498443,-0.054597041345853324,0.02898105575703961,-0.06271934323105781,-0.017770473918831405,0.5717083448400122,0.11802618292353906,0.24519684271468567,3
-0.2780983602398125,-0.25911183318690034,-0.40734776810693907,0.011835610976140158,-0.5095722632177587,-0.07913205228922705,-0.07913226047032179,-0.28939746430848307,-0.3039491507697123,-0.26331429693109537,-0.21686932640386333,-0.4407147556482725,-0.25816316547398616,-0.30285471110386586,3
-0.37026115470689447,-0.3020802412851368,-0.09517980746764698,-0.31254167167476804,-0.5484987687193492,-0.08312259769607704,-0.08312262175887683,-0.28939746430848307,-0.3039491507697123,-0.36361177378111414,-0.11731990016134737,-0.403217603778336,-0.3703599886802656,-0.36264215333861693,3
-0.41433901293028147,-0.3294762753936128,1.1534920350895217,-0.5909610526650864,-0.5310689901365475,-0.08455960280048162,-0.0845597649596656,-0.39002621700675294,-0.3039491507697123,-0.36361177378111414,-0.6150670313739273,-0.47821190751820897,-0.40995886745895244,-0.41246502186757616,3
-0.346218686585047,-0.29105066911159455,-0.03274621533978849,-0.36063715015678083,-0.42736180756887704,-0.08294008359398965,-0.08293992353127584,-0.22231162917630315,-0.192972415260795,-0.36361177378111414,-0.3164187526463793,-0.3657204519083995,-0.3505605492909222,-0.3327484322212414,3
-0.39831070084904985,-0.3197306506119415,0.6540232980666542,-0.533246478486671,-0.483427595343556,-0.08429059588683757,-0.08429048185775938,-0.39002621700675294,-0.3039491507697123,-0.4639092506311329,-0.4159681788888953,-0.4407147556482725,-0.390159428069609,-0.4025004481617843,3
-0.4584168711536685,-0.34745669529503487,-0.8443829130019481,-0.7576920447360638,-0.8552628717766603,-0.08481040433521635,-0.08481040538528602,-0.44034059335588793,-0.3039491507697123,-0.4639092506311329,-1.1128141625865071,-0.6282005149979548,-0.44955774623763933,-0.4622878903965354,3
0.7797702371214762,0.5424116627456655,-0.6570821366183729,0.9545069892235898,0.709059756029798,0.0424720074730196,0.04247184553357783,0.4485467221454961,-0.192972415260795,0.3384705641690173,0.3804272310512325,0.5717083448400122,0.6526110464358117,0.9327524284143229,3
-0.16590017567119097,-0.15595774654280814,-0.22004699172336378,-0.21528192630003115,0.20766312546453394,-0.07613451708850072,-0.07613451812356263,-0.054597041345853324,0.3619112622837915,0.13787561046897975,0.2808778048087165,0.12174252240077459,-0.159165968527269,-0.17331525292857186,3
0.6956215986950101,0.5596908101760256,-0.6570821366183729,1.109481308776742,0.6073860476301209,0.05667593155756151,0.05667590773658841,0.8342902741555307,1.5826553528818819,0.5390655178690549,1.3759214934763921,1.02167416727925,0.6394114201762494,0.7633546754158615,3
-0.3862894667881261,-0.3103305056505728,1.0286248508338047,-0.5813419569686838,-0.22139992398210287,-0.08426355249844504,-0.08426355354756876,-0.20554017039325817,-0.3039491507697123,-0.26331429693109537,-0.5155176051314112,-0.25322899629859014,-0.4033590543291713,-0.3526775796328251,3
0.651543740471623,0.4962411207905943,-0.5946485444905144,0.7519715853937807,0.8272917540831366,0.02157460309700711,0.021574648262264143,0.6330327687589908,1.5826553528818819,1.2411478558191862,0.8781743622638123,0.871685559799504,0.6328116070464683,0.6637089383579431,3
0.651543740471623,0.5820696522672708,-0.5946485444905144,0.64028319647444,1.1468376947678356,0.02371022523227686,0.023710270401228133,0.9852334032029355,0.13995779126595692,0.5390655178690549,1.575020345961424,1.7716172046779795,0.5602136626188757,0.7733192491216534,3
0.2468288604205239,0.13875716583625158,-0.6570821366183729,0.8577816380542089,0.05079511821931803,-0.019210785290661146,-0.019210970352452967,0.18020338161677643,-0.08199567975187769,0.5390655178690549,0.7786249360212963,0.19673682614064752,0.2500224455191619,0.23523226900889382,3
-0.4183460909505894,-0.33198744960984233,2.2772966933909737,-0.6508132036649243,-0.41951840720661626,-0.08467231043704178,-0.08467244958077098,-0.406797675789798,-0.3039491507697123,-0.4639092506311329,-0.7146164576164432,-0.47821190751820897,-0.40995886745895244,-0.422429595573368,3
-0.4183460909505894,-0.33198744960984233,2.2772966933909737,-0.6508132036649243,-0.41951840720661626,-0.08467231043704178,-0.08467244958077098,-0.406797675789798,-0.3039491507697123,-0.4639092506311329,-0.7146164576164432,-0.47821190751820897,-0.40995886745895244,-0.422429595573368,3
-0.4183460909505894,-0.33198744960984233,2.2772966933909737,-0.6508132036649243,-0.41951840720661626,-0.08467231043704178,-0.08467244958077098,-0.406797675789798,-0.3039491507697123,-0.4639092506311329,-0.7146164576164432,-0.47821190751820897,-0.40995886745895244,-0.422429595573368,3
-0.4183460909505894,-0.33198744960984233,2.2772966933909737,-0.6508132036649243,-0.41951840720661626,-0.08467231043704178,-0.08467244958077098,-0.406797675789798,-0.3039491507697123,-0.4639092506311329,-0.7146164576164432,-0.47821190751820897,-0.40995886745895244,-0.422429595573368,3
-0.4183460909505894,-0.33198744960984233,2.2772966933909737,-0.6508132036649243,-0.41951840720661626,-0.08467231043704178,-0.08467244958077098,-0.406797675789798,-0.3039491507697123,-0.4639092506311329,-0.7146164576164432,-0.47821190751820897,-0.40995886745895244,-0.422429595573368,3
-0.4584168711536685,-0.34745669529503487,-0.8443829130019481,-0.7576920447360638,-0.8552628717766603,-0.08481040433521635,-0.08481040538528602,-0.44034059335588793,-0.3039491507697123,-0.4639092506311329,-1.1128141625865071,-0.6282005149979548,-0.44955774623763933,-0.4622878903965354,3
-0.3742682327272024,-0.3051534647612617,-0.03274621533978849,-0.33017668045150605,-0.5572136580107502,-0.08329974915178531,-0.0832999343244397,-0.322940381874573,-0.08199567975187769,-0.1630168200810766,-0.11731990016134737,-0.4407147556482725,-0.36376017555048445,-0.3825713007502006,3
-0.33820453054443117,-0.2855797125542648,-0.15761339959550538,-0.2676525584248895,-0.4750032023618685,-0.08227868286868253,-0.08227872994567224,-0.30616892309152804,-0.3039491507697123,-0.36361177378111414,-0.11731990016134737,-0.403217603778336,-0.32416129677179756,-0.3526775796328251,3
1.3367540819442758,1.2098735191551244,-0.5946485444905144,0.5601240656710854,2.7021549369731797,0.08662396398863603,0.08662350292212279,1.354205496429925,2.8033994434799725,3.247097392819562,0.9777237885063284,2.5965545458165815,1.173996283688522,1.5505559981734174,3
-0.06572322516349319,-0.09710757954110734,-0.28248058385122227,-0.18535585080011208,0.4609759075345862,-0.07283787050432824,-0.07283807867453518,0.04603171135241657,-0.3039491507697123,-0.26331429693109537,-0.11731990016134737,0.15923967427071106,-0.0997676503592387,-0.013882073635902327,3
-0.4263602469912052,-0.33508129874688086,1.6529607721123893,-0.6240934933971395,-0.576386414451832,-0.08467231043704178,-0.08467244958077098,-0.406797675789798,-0.3039491507697123,-0.4639092506311329,-0.6150670313739273,-0.5157090593881454,-0.4165586805887336,-0.43239416927915986,3
-0.22199926795550173,-0.22576529590485364,-0.03274621533978849,-0.34086456455862,0.023778961415975304,-0.08057368353922048,-0.08057354648806297,-0.28939746430848307,-0.3039491507697123,-0.26331429693109537,-0.5155176051314112,-0.25322899629859014,-0.23176391295486157,-0.2032089740459474,3
